"Set","Soil_Organic_Carbon_kg_m2","Type"
3,4.26856791281596,"Millennial"
4,4.61322222040826,"Millennial"
5,5.17917252970575,"Millennial"
6,4.39266054205079,"Millennial"
7,4.00903751400317,"Millennial"
8,4.39444742144815,"Millennial"
9,4.68290658889097,"Millennial"
10,4.90575276963575,"Millennial"
11,4.55878930122904,"Millennial"
12,4.29191237427303,"Millennial"
13,4.4041462042155,"Millennial"
14,4.33934109190131,"Millennial"
15,4.71763240784286,"Millennial"
16,4.53718933192036,"Millennial"
17,4.092152925631,"Millennial"
18,4.21029597666178,"Millennial"
19,3.95887344638068,"Millennial"
20,3.75947736896624,"Millennial"
21,2.53292541231893,"Millennial"
22,3.70022345486243,"Millennial"
26,4.62172787547791,"Millennial"
27,4.96210989998243,"Millennial"
28,4.19355137202867,"Millennial"
30,4.54960297873242,"Millennial"
31,4.64722865149226,"Millennial"
32,4.72705788598592,"Millennial"
33,4.3785419940312,"Millennial"
34,5.08849964187992,"Millennial"
35,4.51376167911418,"Millennial"
36,4.27790162433252,"Millennial"
37,4.7783297633086,"Millennial"
38,4.75205051481999,"Millennial"
39,3.72708713971592,"Millennial"
40,1.15012243768729,"Millennial"
41,2.82680536710167,"Millennial"
42,1.91796177308625,"Millennial"
43,4.17768005006558,"Millennial"
44,3.93247135239672,"Millennial"
45,3.07236810097484,"Millennial"
46,2.34170744758361,"Millennial"
47,1.53947838836847,"Millennial"
48,4.09980985763978,"Millennial"
49,2.6238073808598,"Millennial"
50,4.35948768355366,"Millennial"
51,24.973795599639,"Millennial"
54,3.56052759073967,"Millennial"
55,3.64063173515989,"Millennial"
60,2.74343263990882,"Millennial"
63,4.86666845015184,"Millennial"
66,4.63690499894115,"Millennial"
77,3.9812188959666,"Millennial"
84,3.71361403636466,"Millennial"
91,3.09469672094526,"Millennial"
102,4.21005504224442,"Millennial"
110,3.43040697854009,"Millennial"
118,3.58413408879663,"Millennial"
121,3.56072427866968,"Millennial"
146,4.23222195254656,"Millennial"
150,3.59999553273765,"Millennial"
159,4.08445049123063,"Millennial"
166,3.45352870483678,"Millennial"
193,4.11428418159376,"Millennial"
194,4.14268831206107,"Millennial"
195,4.1269427038514,"Millennial"
196,4.0631392122774,"Millennial"
197,4.0153505823835,"Millennial"
198,4.19655377843579,"Millennial"
199,3.91667842892041,"Millennial"
200,3.97004236620493,"Millennial"
201,4.04403705498543,"Millennial"
202,4.07881460484621,"Millennial"
203,3.8887961029129,"Millennial"
204,4.08501797240191,"Millennial"
205,4.01704876829968,"Millennial"
206,4.01666921052625,"Millennial"
207,4.19611627517521,"Millennial"
208,3.9937556050585,"Millennial"
209,4.00063515791937,"Millennial"
210,3.94090495031531,"Millennial"
211,4.05435409957369,"Millennial"
212,3.92149043527386,"Millennial"
213,4.07380416981815,"Millennial"
216,4.1968610149334,"Millennial"
217,4.29690368077965,"Millennial"
218,3.94890811862795,"Millennial"
219,3.65184050913738,"Millennial"
220,3.97255716411428,"Millennial"
221,4.10479048411861,"Millennial"
222,3.86917967526113,"Millennial"
223,4.10507380499711,"Millennial"
224,4.04742991293668,"Millennial"
225,3.84121846962881,"Millennial"
226,3.99723434283961,"Millennial"
227,3.73835037641555,"Millennial"
228,3.68049898820008,"Millennial"
229,3.99860393640528,"Millennial"
230,3.66065675002335,"Millennial"
231,4.08887611146327,"Millennial"
232,3.91162524412976,"Millennial"
233,3.95867580409133,"Millennial"
234,4.02970466892408,"Millennial"
235,4.05212522838983,"Millennial"
236,4.20399293179403,"Millennial"
237,4.15223187860085,"Millennial"
238,4.08904784154575,"Millennial"
239,4.14128881256486,"Millennial"
241,3.03623952871014,"Millennial"
242,3.05864590878157,"Millennial"
243,2.97148737759511,"Millennial"
244,3.04637600554598,"Millennial"
245,3.02984445202806,"Millennial"
246,3.27404493161137,"Millennial"
247,2.4080109344351,"Millennial"
249,3.06464063404226,"Millennial"
250,2.89168034574013,"Millennial"
251,2.65904469376914,"Millennial"
253,3.09057801128461,"Millennial"
254,2.97258730225483,"Millennial"
255,2.96599387627903,"Millennial"
257,2.9905325117511,"Millennial"
258,2.91470674287208,"Millennial"
259,3.08834451259977,"Millennial"
260,3.10546030386911,"Millennial"
261,2.93585725609348,"Millennial"
262,3.3288067628841,"Millennial"
263,3.37879791690064,"Millennial"
264,3.48717086375537,"Millennial"
265,3.04192549130722,"Millennial"
266,3.56940158217503,"Millennial"
267,3.11646519387123,"Millennial"
268,3.04339829424928,"Millennial"
269,2.98449092894508,"Millennial"
270,3.00045128940293,"Millennial"
271,3.03041651214764,"Millennial"
273,3.02122299705384,"Millennial"
274,2.78600109538698,"Millennial"
275,3.10411845068988,"Millennial"
276,3.07429926723829,"Millennial"
278,2.91289299618743,"Millennial"
283,20.2610390910793,"Millennial"
286,31.9098223130454,"Millennial"
287,23.0577014912098,"Millennial"
288,31.0391915382808,"Millennial"
289,28.8881970683879,"Millennial"
290,31.6699722791114,"Millennial"
291,20.7770487140488,"Millennial"
292,36.0927174711486,"Millennial"
293,35.1783700753603,"Millennial"
294,33.7688846813672,"Millennial"
295,15.0829253623848,"Millennial"
296,6.83412587525962,"Millennial"
297,35.2449458239632,"Millennial"
298,17.0567685130948,"Millennial"
299,21.6539186834682,"Millennial"
300,8.45562079645516,"Millennial"
301,9.70836987473706,"Millennial"
302,19.17530412832,"Millennial"
303,14.6487643990508,"Millennial"
306,36.3624940774694,"Millennial"
309,22.0628150494808,"Millennial"
310,22.0710896543877,"Millennial"
311,17.9565503317672,"Millennial"
319,10.2713283324934,"Millennial"
320,14.8025567932737,"Millennial"
321,21.3615831186442,"Millennial"
322,32.9431569970631,"Millennial"
323,26.620042415634,"Millennial"
324,21.5982809072391,"Millennial"
325,32.689635688443,"Millennial"
326,32.3731353916006,"Millennial"
327,22.8902425817236,"Millennial"
328,25.8665681055002,"Millennial"
329,26.0042813509159,"Millennial"
330,31.4427931303242,"Millennial"
331,15.6347080209678,"Millennial"
332,14.9125903555555,"Millennial"
333,25.4627735194422,"Millennial"
334,2.21620698039044,"Millennial"
335,1.97240768658746,"Millennial"
336,22.376903611237,"Millennial"
338,33.2638562905334,"Millennial"
339,3.18915253476583,"Millennial"
340,3.07770032035481,"Millennial"
341,3.07977537068993,"Millennial"
342,3.05093003216117,"Millennial"
343,2.9808823406221,"Millennial"
344,2.75881628517875,"Millennial"
345,2.85114478628445,"Millennial"
346,2.89408859153163,"Millennial"
347,2.98810622253525,"Millennial"
348,2.60383602363592,"Millennial"
349,2.87190781140836,"Millennial"
350,2.53703431882434,"Millennial"
351,2.90138053355513,"Millennial"
352,3.16057076151367,"Millennial"
353,2.97289854863167,"Millennial"
354,2.76720432731628,"Millennial"
355,3.26324892647355,"Millennial"
356,3.30849525225811,"Millennial"
357,2.90709052743642,"Millennial"
358,3.18529728480804,"Millennial"
359,3.26015645760774,"Millennial"
360,2.88028979944773,"Millennial"
361,2.95281407911102,"Millennial"
362,3.12087889901851,"Millennial"
363,2.93859228488718,"Millennial"
364,2.74620367815369,"Millennial"
365,3.06455951437542,"Millennial"
366,2.63184565938758,"Millennial"
367,2.87664928857432,"Millennial"
368,2.70319306577911,"Millennial"
369,2.76846387146268,"Millennial"
370,3.06497347054334,"Millennial"
371,2.73395448465052,"Millennial"
372,2.76291950217421,"Millennial"
373,3.06511170537265,"Millennial"
374,3.08162105769029,"Millennial"
375,2.8859351513047,"Millennial"
376,3.05755751933131,"Millennial"
377,3.06718964143606,"Millennial"
378,3.09146450885976,"Millennial"
379,2.84779751391346,"Millennial"
380,2.95758042611479,"Millennial"
381,2.84897956177791,"Millennial"
382,2.46712891712133,"Millennial"
383,3.00224765112842,"Millennial"
384,2.91577513522256,"Millennial"
386,3.08167056448723,"Millennial"
387,3.09867581412147,"Millennial"
388,3.13474211276034,"Millennial"
389,3.0037606782193,"Millennial"
390,3.01588048188656,"Millennial"
391,2.917310611854,"Millennial"
392,2.89157872897408,"Millennial"
393,2.65718019995762,"Millennial"
394,2.86018331850968,"Millennial"
395,2.7728178384836,"Millennial"
396,3.0748547164921,"Millennial"
397,3.08391285966182,"Millennial"
398,3.19534892709122,"Millennial"
399,2.36074167231577,"Millennial"
400,2.39659235268722,"Millennial"
401,2.28011733944178,"Millennial"
402,2.77170868443016,"Millennial"
403,2.46251252057645,"Millennial"
404,3.4039209802582,"Millennial"
405,3.12623040402715,"Millennial"
406,4.08237450834153,"Millennial"
407,4.20227572672772,"Millennial"
408,4.31585915391559,"Millennial"
409,4.39214327870838,"Millennial"
410,3.99199984381216,"Millennial"
411,3.86512389804682,"Millennial"
412,4.63281033982639,"Millennial"
413,4.29724679745114,"Millennial"
415,5.25593328424208,"Millennial"
417,5.24783415339383,"Millennial"
418,5.62527351472189,"Millennial"
419,5.03167645159263,"Millennial"
420,4.57645887330683,"Millennial"
421,4.73427004472118,"Millennial"
422,4.64951897190433,"Millennial"
423,4.77315754386494,"Millennial"
424,4.58358663055934,"Millennial"
425,4.63295980450576,"Millennial"
426,4.63370540253947,"Millennial"
427,4.59204757065001,"Millennial"
429,4.94315309316268,"Millennial"
430,4.6297933522573,"Millennial"
431,4.7173585331826,"Millennial"
432,5.0524007363021,"Millennial"
433,4.9263563453625,"Millennial"
434,5.01780681691254,"Millennial"
435,4.47173499331432,"Millennial"
436,4.33107994114835,"Millennial"
437,4.80724556155996,"Millennial"
439,4.38039474958877,"Millennial"
440,4.28559982888463,"Millennial"
441,4.82194150501048,"Millennial"
442,4.36968411750731,"Millennial"
443,4.84466062618423,"Millennial"
444,4.18072311528947,"Millennial"
445,4.15247170164802,"Millennial"
446,4.29513393231313,"Millennial"
447,4.35436590274707,"Millennial"
448,4.14337874931248,"Millennial"
449,3.83502148192901,"Millennial"
450,3.98457008409102,"Millennial"
451,4.11503970382537,"Millennial"
452,4.63735845923644,"Millennial"
454,4.54257618033473,"Millennial"
455,4.15880273722158,"Millennial"
456,4.21007584035324,"Millennial"
457,4.05479136046933,"Millennial"
458,4.29226282929425,"Millennial"
460,4.35198482749824,"Millennial"
461,8.10237890696746,"Millennial"
462,11.1035634815343,"Millennial"
463,11.2539274620883,"Millennial"
464,10.6879466119743,"Millennial"
465,7.62375592808737,"Millennial"
466,10.4602371290987,"Millennial"
467,12.6320688244888,"Millennial"
468,27.4587822007978,"Millennial"
469,36.2607924723666,"Millennial"
470,21.8218709803891,"Millennial"
472,26.451437825723,"Millennial"
473,10.2381465679811,"Millennial"
474,9.82889861176488,"Millennial"
475,9.0745104309754,"Millennial"
476,11.4921639762637,"Millennial"
477,10.9699714211025,"Millennial"
478,8.01080636120259,"Millennial"
479,10.2675845421223,"Millennial"
480,35.3471230313184,"Millennial"
481,27.6076556979456,"Millennial"
482,19.4278716848932,"Millennial"
483,9.19325639702963,"Millennial"
484,10.062942679347,"Millennial"
485,11.4680270665696,"Millennial"
486,9.32778397036366,"Millennial"
487,11.6037978085298,"Millennial"
488,23.3227919781088,"Millennial"
489,19.9734467986506,"Millennial"
490,18.2419802162696,"Millennial"
492,11.7902148398085,"Millennial"
493,10.7140768259857,"Millennial"
494,9.88690218579503,"Millennial"
495,12.5100085021321,"Millennial"
496,9.73617012508761,"Millennial"
497,8.73182840426902,"Millennial"
498,10.796027995171,"Millennial"
499,9.1478720767503,"Millennial"
500,8.53602796264439,"Millennial"
501,7.95988346683384,"Millennial"
502,20.3160686128013,"Millennial"
503,22.4283708803638,"Millennial"
504,27.014962396546,"Millennial"
505,27.3925172259994,"Millennial"
506,4.77178916000817,"Millennial"
507,4.59648483993468,"Millennial"
508,4.42379292446922,"Millennial"
509,4.97306703686838,"Millennial"
510,4.7923415681912,"Millennial"
511,4.11518130046908,"Millennial"
512,4.65130688990533,"Millennial"
513,4.74545077718706,"Millennial"
514,4.87595185677885,"Millennial"
515,4.87967810212771,"Millennial"
516,4.74321251152505,"Millennial"
517,4.80587873178105,"Millennial"
518,5.11082913024503,"Millennial"
519,4.49370797530292,"Millennial"
520,4.98374364921944,"Millennial"
521,5.42772025886486,"Millennial"
522,5.47613797774832,"Millennial"
523,5.90956864831906,"Millennial"
524,5.08466707830204,"Millennial"
525,4.70792713418597,"Millennial"
526,4.83416832779843,"Millennial"
527,5.05706044166585,"Millennial"
528,4.58848677516603,"Millennial"
529,4.41260824881159,"Millennial"
531,4.99949091404866,"Millennial"
532,5.51588151547821,"Millennial"
533,5.16670251879342,"Millennial"
536,5.66612854117099,"Millennial"
537,5.47441795004984,"Millennial"
538,5.36469641995095,"Millennial"
545,5.62674563459163,"Millennial"
546,6.46606474588496,"Millennial"
548,6.21758508272821,"Millennial"
549,4.86362882116829,"Millennial"
550,4.75231869947752,"Millennial"
551,4.93454833623427,"Millennial"
552,4.72315592700307,"Millennial"
553,4.14815770906161,"Millennial"
554,4.85676099307602,"Millennial"
555,4.97526490713004,"Millennial"
556,4.79094653338375,"Millennial"
557,4.78102931434749,"Millennial"
558,6.0419922399985,"Millennial"
559,5.42825954623867,"Millennial"
560,3.27400959596511,"Millennial"
561,2.83392544901952,"Millennial"
562,3.15785266196982,"Millennial"
563,3.5648297035619,"Millennial"
564,2.69695373723931,"Millennial"
565,3.44442767810235,"Millennial"
566,3.39501631396817,"Millennial"
568,3.19275846365208,"Millennial"
569,3.04341887864715,"Millennial"
570,3.68712448605187,"Millennial"
571,3.11561141267945,"Millennial"
572,3.56233711546841,"Millennial"
573,4.39456612594938,"Millennial"
574,4.5534425923824,"Millennial"
575,5.87572662934063,"Millennial"
576,5.00844777971743,"Millennial"
577,5.0607905437378,"Millennial"
578,2.44766745904273,"Millennial"
579,2.1504952033656,"Millennial"
582,2.23928462882263,"Millennial"
583,2.42788633291171,"Millennial"
585,4.78370840317264,"Millennial"
587,5.12672612717252,"Millennial"
588,6.37439333406562,"Millennial"
589,5.24044307985013,"Millennial"
590,4.71200600920865,"Millennial"
591,6.53254311314349,"Millennial"
592,5.64703853493026,"Millennial"
593,4.11862145708455,"Millennial"
594,4.41369064136279,"Millennial"
595,4.40295387212168,"Millennial"
596,4.04213180239063,"Millennial"
597,4.09613230295763,"Millennial"
598,4.22159062952608,"Millennial"
599,4.12707039818832,"Millennial"
600,4.12437349115214,"Millennial"
601,4.1175268669453,"Millennial"
602,4.12258094268911,"Millennial"
603,4.04183243471351,"Millennial"
604,4.44725109763116,"Millennial"
605,4.19300864355382,"Millennial"
607,4.11999134805789,"Millennial"
608,4.68861393345849,"Millennial"
609,4.0800594434324,"Millennial"
610,4.15191668279116,"Millennial"
611,4.82628551598803,"Millennial"
612,5.39233253752141,"Millennial"
613,4.31516422866227,"Millennial"
614,4.37928036438061,"Millennial"
615,4.20684603946935,"Millennial"
616,4.05970818725515,"Millennial"
617,4.33675350851346,"Millennial"
618,4.01213941195197,"Millennial"
619,4.10220126674386,"Millennial"
620,4.02443102628638,"Millennial"
621,4.62569916178245,"Millennial"
622,4.01819951135461,"Millennial"
623,4.1723709295186,"Millennial"
624,3.905523218911,"Millennial"
625,4.68881286467666,"Millennial"
626,4.55796627168406,"Millennial"
627,4.56427292870792,"Millennial"
628,3.79965151774916,"Millennial"
630,4.13700069267228,"Millennial"
632,4.26458907906826,"Millennial"
633,4.27987104842237,"Millennial"
634,4.03748406481504,"Millennial"
635,4.31633364439542,"Millennial"
636,4.1820951036113,"Millennial"
637,4.03752714713566,"Millennial"
638,4.19039779972656,"Millennial"
639,4.13854850723304,"Millennial"
640,4.19567501185087,"Millennial"
643,4.68702030302407,"Millennial"
644,4.46246703847416,"Millennial"
645,4.50102342615135,"Millennial"
646,4.09055902914781,"Millennial"
648,4.04965750763238,"Millennial"
650,4.07972700028617,"Millennial"
651,4.21075008386035,"Millennial"
652,4.27411301799479,"Millennial"
653,3.92065589302526,"Millennial"
654,4.02986650637404,"Millennial"
655,3.91644623414464,"Millennial"
656,4.31862210496272,"Millennial"
657,4.14910174084013,"Millennial"
658,4.60302758642978,"Millennial"
659,4.4278373232795,"Millennial"
660,4.3921232207456,"Millennial"
662,4.04989664765667,"Millennial"
667,4.75342702127878,"Millennial"
668,4.58294597699645,"Millennial"
669,4.51847657930962,"Millennial"
671,4.24894985155711,"Millennial"
672,4.18069057795283,"Millennial"
673,3.80611924324749,"Millennial"
674,4.19524528320973,"Millennial"
675,4.21176363732364,"Millennial"
676,3.90667771088538,"Millennial"
677,3.96171656279402,"Millennial"
678,3.90483132483821,"Millennial"
679,3.93484405165568,"Millennial"
680,4.76202006624989,"Millennial"
681,4.28731274212584,"Millennial"
682,3.87494460306428,"Millennial"
684,4.58469540796162,"Millennial"
685,4.57592002276154,"Millennial"
686,3.97129828797013,"Millennial"
687,4.01082877084332,"Millennial"
688,4.1666096162871,"Millennial"
689,3.87236882873482,"Millennial"
690,4.12509201209922,"Millennial"
691,3.97303724172246,"Millennial"
692,4.65834832125039,"Millennial"
693,4.16711963800675,"Millennial"
694,3.98147556109424,"Millennial"
695,4.0057400118127,"Millennial"
696,4.27993494018793,"Millennial"
697,4.34454301652957,"Millennial"
698,3.91026327544382,"Millennial"
699,4.43572347962772,"Millennial"
700,3.8712279746051,"Millennial"
701,3.97057799414219,"Millennial"
702,3.8021928432983,"Millennial"
703,4.07869652153702,"Millennial"
704,4.08641740933381,"Millennial"
706,4.31907046325728,"Millennial"
707,4.53969423059935,"Millennial"
708,3.7885315907643,"Millennial"
709,6.12086317624,"Millennial"
710,6.24581423739035,"Millennial"
711,6.28084961097854,"Millennial"
712,5.81239625897064,"Millennial"
713,6.26521381730043,"Millennial"
714,5.78648734188895,"Millennial"
716,6.20657218688424,"Millennial"
717,5.92393372642659,"Millennial"
718,6.20913167550852,"Millennial"
719,6.41047253825835,"Millennial"
720,6.29252761531123,"Millennial"
721,6.07325968749217,"Millennial"
722,6.24626497040475,"Millennial"
723,6.36766953297152,"Millennial"
724,6.36191152560816,"Millennial"
725,6.63700638292887,"Millennial"
726,5.96668306091314,"Millennial"
727,6.5893560178882,"Millennial"
728,6.32138177728687,"Millennial"
729,6.16958990620802,"Millennial"
730,6.62734148838448,"Millennial"
731,6.44054258068028,"Millennial"
732,6.5732042252203,"Millennial"
733,6.32533461578268,"Millennial"
734,5.7753621562183,"Millennial"
735,6.00108273258032,"Millennial"
736,6.51746185107894,"Millennial"
737,6.44835086492191,"Millennial"
738,6.27358363160458,"Millennial"
739,6.39724113102174,"Millennial"
740,6.21185115581141,"Millennial"
741,6.44318859222697,"Millennial"
742,6.52708034550993,"Millennial"
743,5.82260330331365,"Millennial"
744,6.60556903765581,"Millennial"
745,6.23782469214473,"Millennial"
746,6.61661163704471,"Millennial"
747,6.43367903879415,"Millennial"
748,6.43662289401077,"Millennial"
749,6.37204853327412,"Millennial"
750,6.04895105011105,"Millennial"
751,5.80348450041563,"Millennial"
752,6.72415993379057,"Millennial"
753,6.51324378183062,"Millennial"
754,6.11821589999277,"Millennial"
755,6.05352435121851,"Millennial"
756,5.71671306935315,"Millennial"
757,6.47003854415974,"Millennial"
758,6.44197766904936,"Millennial"
759,6.30165846142589,"Millennial"
760,6.3476357062998,"Millennial"
761,6.48278774588665,"Millennial"
762,6.38563970712388,"Millennial"
763,6.40229938970248,"Millennial"
764,6.36263416156944,"Millennial"
765,6.48824717770327,"Millennial"
766,6.41563065569447,"Millennial"
767,6.31810981015808,"Millennial"
768,5.49290223827898,"Millennial"
769,6.5217275863138,"Millennial"
770,6.52974528489492,"Millennial"
771,6.57136436988292,"Millennial"
772,6.47247593695175,"Millennial"
773,6.45432407602919,"Millennial"
774,6.35208212428901,"Millennial"
775,6.64537065571128,"Millennial"
776,6.49591271745618,"Millennial"
777,6.15374125874861,"Millennial"
778,6.48848631925696,"Millennial"
779,6.5758121878127,"Millennial"
780,6.44030931951751,"Millennial"
781,6.66928170843435,"Millennial"
782,6.51905540336206,"Millennial"
783,6.53664560117746,"Millennial"
784,6.62289467224511,"Millennial"
785,6.63146353233824,"Millennial"
786,6.44069425698533,"Millennial"
787,6.38348080612901,"Millennial"
788,6.14094627173547,"Millennial"
789,6.22004185121462,"Millennial"
790,5.64519818790668,"Millennial"
791,6.40207383757905,"Millennial"
792,6.22034467577699,"Millennial"
793,5.71594658449886,"Millennial"
794,6.59473136029525,"Millennial"
795,6.25257862205496,"Millennial"
796,6.17850456007486,"Millennial"
797,6.67058124247232,"Millennial"
798,6.32771042027487,"Millennial"
799,6.23725943758173,"Millennial"
800,6.37457033201275,"Millennial"
801,6.55895473128095,"Millennial"
802,6.2159333818081,"Millennial"
803,6.36193627789267,"Millennial"
804,6.33738025906919,"Millennial"
805,6.38734312540754,"Millennial"
806,6.4770306275078,"Millennial"
807,6.67969632022635,"Millennial"
808,6.21445995807509,"Millennial"
809,6.54792626676135,"Millennial"
810,5.95825720427603,"Millennial"
811,6.31665217865371,"Millennial"
812,1.86206452966656e-05,"Millennial"
813,1.28691455966051e-05,"Millennial"
814,9.54696045587274e-06,"Millennial"
815,2.39765584301745,"Millennial"
816,1.98560950979356e-05,"Millennial"
817,1.48811237696527e-05,"Millennial"
818,1.5244028555743e-05,"Millennial"
819,2.03784096490986e-05,"Millennial"
820,2.18105492648963e-06,"Millennial"
821,1.37295394057694e-05,"Millennial"
822,1.95579269376439e-05,"Millennial"
823,2.0521374243186e-05,"Millennial"
824,4.41557122820806,"Millennial"
825,2.85189258548809,"Millennial"
826,2.93529705266607,"Millennial"
827,2.74227419024731,"Millennial"
828,3.11903193128386,"Millennial"
829,2.93984980375748,"Millennial"
830,2.59919653864447,"Millennial"
831,2.90107313198329,"Millennial"
832,0.250176447860084,"Millennial"
833,4.4728438659592e-06,"Millennial"
835,5.79835153807365e-06,"Millennial"
836,5.69632763454297,"Millennial"
837,4.18145134345021,"Millennial"
838,3.73058334374881,"Millennial"
839,4.49889849958895,"Millennial"
840,4.40151668175588,"Millennial"
841,3.99118340625154,"Millennial"
842,4.79922609166058,"Millennial"
843,4.22660974927189,"Millennial"
844,5.17169647303627,"Millennial"
845,5.20040433448363,"Millennial"
846,5.42685450855409,"Millennial"
847,4.72844246409754,"Millennial"
848,5.33926429179903,"Millennial"
849,4.91144819348329,"Millennial"
850,4.00842249549124,"Millennial"
851,4.09086195888432,"Millennial"
852,4.23147158627368,"Millennial"
853,3.84213149640604,"Millennial"
854,3.37109494550379,"Millennial"
855,3.58487356018459,"Millennial"
856,3.52675212913823,"Millennial"
857,3.3739736574689,"Millennial"
858,3.61629838929778,"Millennial"
859,5.05936616980417,"Millennial"
860,5.0028505031412,"Millennial"
861,5.42629933781303,"Millennial"
863,5.12072170877599,"Millennial"
864,4.77219470873685,"Millennial"
865,4.92903186520662,"Millennial"
866,4.78531903202627,"Millennial"
867,5.43628077045132,"Millennial"
868,5.23967116482826,"Millennial"
869,5.61234877475791,"Millennial"
870,5.30641196734738,"Millennial"
871,5.31045265047204,"Millennial"
872,5.40130330699795,"Millennial"
873,5.39491618371869,"Millennial"
874,5.50649198602816,"Millennial"
875,5.44217274985264,"Millennial"
876,5.70270619159971,"Millennial"
877,5.25509015496415,"Millennial"
878,5.45158635315564,"Millennial"
879,5.28724784945643,"Millennial"
880,5.184340896677,"Millennial"
881,4.83102258755658,"Millennial"
882,4.62859199038991,"Millennial"
883,4.31655035075506,"Millennial"
884,4.58229217278158,"Millennial"
885,4.59679936981065,"Millennial"
886,3.62344809928071,"Millennial"
887,4.17887830136935,"Millennial"
888,4.06022745627963,"Millennial"
889,4.26971325363392,"Millennial"
890,4.72278830919136,"Millennial"
891,3.82281621248262,"Millennial"
892,2.87273492194557,"Millennial"
893,4.27561016169961,"Millennial"
894,3.76606864955511,"Millennial"
895,3.37131433181902,"Millennial"
896,1.95972699586883,"Millennial"
897,2.72275823347196,"Millennial"
898,3.36428883402904,"Millennial"
899,2.36524685916152,"Millennial"
900,2.20286792187615,"Millennial"
901,2.67170178676863,"Millennial"
902,1.97227736390912,"Millennial"
903,2.75703230470167,"Millennial"
905,3.11623334631366,"Millennial"
907,2.7884785262231,"Millennial"
908,3.47386095242151,"Millennial"
909,3.45882523237185,"Millennial"
910,3.15611786336544,"Millennial"
911,2.72226527855468,"Millennial"
913,5.25751632357843,"Millennial"
914,5.45092624321547,"Millennial"
915,5.53746604502031,"Millennial"
916,3.22707497070067,"Millennial"
917,3.25906361692564,"Millennial"
919,4.29279130754844,"Millennial"
920,2.73140401298617,"Millennial"
921,3.75763585405836,"Millennial"
922,4.22642925215261,"Millennial"
923,3.97128436471838,"Millennial"
924,4.35868180854228,"Millennial"
925,5.33697596512643,"Millennial"
926,4.6396941779238,"Millennial"
928,4.63187664023595,"Millennial"
929,4.7665619844883,"Millennial"
930,4.35338649681278,"Millennial"
931,4.84731767978908,"Millennial"
932,4.31424187157327,"Millennial"
933,4.62964959128909,"Millennial"
934,5.01284029187447,"Millennial"
935,4.95097149200706,"Millennial"
936,4.3140134972906,"Millennial"
937,4.97624612973703,"Millennial"
938,4.26974248997186,"Millennial"
939,4.49010958321412,"Millennial"
940,4.1673477281609,"Millennial"
941,4.97884702684374,"Millennial"
942,4.6961011686427,"Millennial"
943,4.82556037950422,"Millennial"
944,4.71917610115335,"Millennial"
945,4.22230214794009,"Millennial"
946,5.11324673529718,"Millennial"
947,4.85758579535479,"Millennial"
948,4.7789510834312,"Millennial"
949,4.89325661027053,"Millennial"
950,4.40299254204189,"Millennial"
951,5.02690753169876,"Millennial"
952,4.73068322338999,"Millennial"
953,4.61128602972346,"Millennial"
955,4.61982536982401,"Millennial"
956,5.06422395973436,"Millennial"
957,5.11273855531791,"Millennial"
958,4.92101098356858,"Millennial"
959,4.93566630431795,"Millennial"
960,5.34625305554719,"Millennial"
961,4.92285353939458,"Millennial"
962,4.89795323522704,"Millennial"
963,4.6510384359023,"Millennial"
964,4.8352662808727,"Millennial"
965,5.22985280041985,"Millennial"
966,5.19187238549312,"Millennial"
967,5.43755547815068,"Millennial"
968,5.23937968682549,"Millennial"
970,5.38660187747374,"Millennial"
971,5.30690682875808,"Millennial"
972,5.47631753589476,"Millennial"
973,5.35674973751031,"Millennial"
974,5.42367896121329,"Millennial"
975,5.60470020832757,"Millennial"
976,5.49400120560593,"Millennial"
978,5.602836807777,"Millennial"
979,5.51577024514811,"Millennial"
980,5.10097849617558,"Millennial"
981,4.63474063290761,"Millennial"
982,5.22496742786974,"Millennial"
984,4.64732842575816,"Millennial"
1,1.7688,"Observed"
2,3.5108,"Observed"
3,1.768,"Observed"
4,1.3824,"Observed"
5,2.6598,"Observed"
6,2.842,"Observed"
7,2.8116,"Observed"
8,3.416,"Observed"
9,2.145,"Observed"
10,1.5288,"Observed"
11,5.5282,"Observed"
12,5.217,"Observed"
13,5.2136,"Observed"
14,3.2928,"Observed"
15,1.5264,"Observed"
16,8.3022,"Observed"
17,2.5208,"Observed"
18,3.3232,"Observed"
19,1.421,"Observed"
20,1.6576,"Observed"
21,0.87,"Observed"
22,0.986,"Observed"
23,1.6992,"Observed"
24,4.4892,"Observed"
25,2.3408,"Observed"
26,3.3798,"Observed"
27,5.8624,"Observed"
28,2.1754,"Observed"
29,5.4312,"Observed"
30,2.233,"Observed"
31,2.6384,"Observed"
32,6.864,"Observed"
33,6.016,"Observed"
34,7.398,"Observed"
35,8.19,"Observed"
36,4.8246,"Observed"
37,2.8016,"Observed"
38,5.1992,"Observed"
39,2.6132,"Observed"
40,1.6416,"Observed"
41,2.7832,"Observed"
42,2.744,"Observed"
43,1.9738,"Observed"
44,1.798,"Observed"
45,3.1392,"Observed"
46,1.2212,"Observed"
47,1.988,"Observed"
48,1.9162,"Observed"
49,1.0152,"Observed"
50,2.4104,"Observed"
51,2.3254,"Observed"
52,1.0728,"Observed"
53,1.359,"Observed"
54,2.01,"Observed"
55,1.568,"Observed"
56,3.8086,"Observed"
57,2.912,"Observed"
58,2.044,"Observed"
59,1.148,"Observed"
